***************************************************************
Quartus is a registered trademark of Intel Corporation in the
US and other countries.  Portions of the Quartus Prime software
code, and other portions of the code included in this download
or on this DVD, are licensed to Intel Corporation and are the
copyrighted property of third parties. For license details,
refer to the End User License Agreement at
http://fpgasoftware.intel.com/eula.
***************************************************************

2023.03.08.08:34:12 Info: Doing: qsys-script --pro --quartus-project=none --cmd=source /tmp/arc_694086162/alt9424_4077773134413491667.dir/0100_hbm_0_gen/params.tcl --script=/nfs/site/disks/swbld_archive_3/acds/22.4/94/linux64/quartus/../ip/altera/hbm/ip_top/ex_design/make_qsys.tcl
2023.03.08.08:34:17 Info: create_system 
2023.03.08.08:34:17 Info: set_project_property DEVICE_FAMILY Stratix 10
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_WTA 16
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_DEVICE_USER HBM_DEVICE_EMPTY
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PHY_HBM_DEVICE_USER HBM_DEVICE_EMPTY
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PHY_HBM_DEVICE_USER HBM_DEVICE_EMPTY
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PHY_FPGA_SPEEDGRADE_GUI E2 (Production) - change device under 'View'->'Device Family'
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PHY_FPGA_SPEEDGRADE_GUI E2 (Production) - change device under 'View'->'Device Family'
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PHY_FPGA_SPEEDGRADE_GUI E2 (Production) - change device under 'View'->'Device Family'
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_8 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_8 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_8 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_7 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_7 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_7 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_6 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_6 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_6 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_5 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_5 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_5 100.0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_4 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_4 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_4 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_3 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_3 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_3 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_2 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_2 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_2 N/A
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_1 266.6666666666667
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_1 266.6666666666667
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_1 266.6666666666667
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_0 800.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_0 800.0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PLL_EXTRA_CLK_ACTUAL_FREQ_MHZ_GUI_0 800.0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP000_ON_TIME 0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP000_ON_TIME 0
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP000_ON_TIME 0
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_USER_WR_AP_POL WRAP_HINT
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_USER_WR_AP_POL WRAP_HINT
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_USER_WR_AP_POL WRAP_HINT
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_TO_VALID 65
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_TO_VALID 65
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_RFSH_PB_TO_VALID 65
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design freshIP true
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 freshIP true
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 freshIP true
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_MEM_WPULSE 2
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_MEM_WPULSE 2
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_MEM_WPULSE 2
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design PHY_C2P_RATE_ENUM RATE_HALF
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_0 PHY_C2P_RATE_ENUM RATE_HALF
2023.03.08.08:34:32 Info: set_instance_parameter_value tg0_1 PHY_C2P_RATE_ENUM RATE_HALF
2023.03.08.08:34:32 Info: set_instance_parameter_value hbm_0_example_design SYS_INFO_DEVICE 1SM21CHU2F53E2VG
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 SYS_INFO_DEVICE 1SM21CHU2F53E2VG
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 SYS_INFO_DEVICE 1SM21CHU2F53E2VG
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP011_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP011_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP011_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_ATA_DBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_ATA_DBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_ATA_DBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_CMD2RDIE 14
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_CMD2RDIE 14
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_CMD2RDIE 14
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TCKSRX 8
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TCKSRX 8
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TCKSRX 8
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TCKSRE 8
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TCKSRE 8
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TCKSRE 8
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_AXI_INTERFACE_3 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 PHY_HBM_AXI_INTERFACE_3 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 PHY_HBM_AXI_INTERFACE_3 true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_AXI_INTERFACE_2 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 PHY_HBM_AXI_INTERFACE_2 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 PHY_HBM_AXI_INTERFACE_2 true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_AXI_INTERFACE_1 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 PHY_HBM_AXI_INTERFACE_1 true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 PHY_HBM_AXI_INTERFACE_1 true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design PHY_HBM_AXI_INTERFACE_0 false
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 PHY_HBM_AXI_INTERFACE_0 false
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 PHY_HBM_AXI_INTERFACE_0 false
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_CMD2RDPAR 32
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_CMD2RDPAR 32
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_CMD2RDPAR 32
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_WTR_DBG 5
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_WTR_DBG 5
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_WTR_DBG 5
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_DATA_WIDTH_MODE DATA_WIDTH_MODE_SDW
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_DATA_WIDTH_MODE DATA_WIDTH_MODE_SDW
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_DATA_WIDTH_MODE DATA_WIDTH_MODE_SDW
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TDQSS_MAX_PS 200
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TDQSS_MAX_PS 200
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TDQSS_MAX_PS 200
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_SB_POST_UPDATE_CYCLE 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_SB_POST_UPDATE_CYCLE 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_SB_POST_UPDATE_CYCLE 1
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_AWDB_RSVD_ENTRY 32
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_AWDB_RSVD_ENTRY 32
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_AWDB_RSVD_ENTRY 32
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP111_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP111_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP111_OFF_TIME 255
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_CMD2RD 31
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_CMD2RD 31
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_CMD2RD 31
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC1_CMD2RDEN 16
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC1_CMD2RDEN 16
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC1_CMD2RDEN 16
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_SBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_SBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_RTRWTW_SBG 1
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design DIAG_ABSTRACT_PHY true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 DIAG_ABSTRACT_PHY true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 DIAG_ABSTRACT_PHY true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design EX_DESIGN_GUI_GEN_SIM true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 EX_DESIGN_GUI_GEN_SIM true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 EX_DESIGN_GUI_GEN_SIM true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_AWORD_LPBKSEL 0
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_AWORD_LPBKSEL 0
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_AWORD_LPBKSEL 0
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_USER_STRB_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_USER_STRB_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_USER_STRB_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_ADDRCHNLMUXEN false
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_ADDRCHNLMUXEN false
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_ADDRCHNLMUXEN false
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design DIAG_FAST_SIM_PLL true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 DIAG_FAST_SIM_PLL true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 DIAG_FAST_SIM_PLL true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_AUTO_WR_SELF_RFSH_EXIT_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_AUTO_WR_SELF_RFSH_EXIT_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_AUTO_WR_SELF_RFSH_EXIT_EN true
2023.03.08.08:34:33 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_RTRWTW_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PLL_MAPPED_VCO_FREQUENCY 800.0 MHz
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PLL_MAPPED_VCO_FREQUENCY 800.0 MHz
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PLL_MAPPED_VCO_FREQUENCY 800.0 MHz
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_CH6_EN false
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP001_NO_OF_RFSH_BEFORE_SELF_RFSH 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP001_NO_OF_RFSH_BEFORE_SELF_RFSH 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP001_NO_OF_RFSH_BEFORE_SELF_RFSH 1
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_AWORD_LPBEN false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_AWORD_LPBEN false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_AWORD_LPBEN false
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP001_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP001_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP001_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRCDWR 8
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRCDWR 8
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRCDWR 8
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_1_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_SW_1_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_SW_1_MASTER_3_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PLL_MAPPED_SYS_INFO_DEVICE_SPEEDGRADE 2
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PLL_MAPPED_SYS_INFO_DEVICE_SPEEDGRADE 2
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PLL_MAPPED_SYS_INFO_DEVICE_SPEEDGRADE 2
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_0_MASTER_1_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_SW_0_MASTER_1_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_SW_0_MASTER_1_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_FAW 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_FAW 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_FAW 5
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_ITA_DLY 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_ITA_DLY 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_ITA_DLY 5
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC1_PTA 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC1_PTA 5
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC1_PTA 5
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_F2C_TEMP_UPDATE false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_F2C_TEMP_UPDATE false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_F2C_TEMP_UPDATE false
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRTPS_BL4 4
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRTPS_BL4 4
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRTPS_BL4 4
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_PC0_CMD2RDPAR 31
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_PC0_CMD2RDPAR 31
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_PC0_CMD2RDPAR 31
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_RX_PIPELINE_EN 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_RX_PIPELINE_EN 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_RX_PIPELINE_EN 1
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_HBMC_PC0_ITI_SBG 1
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design DIAG_EXPORT_UIBPLL_LOCKED false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 DIAG_EXPORT_UIBPLL_LOCKED false
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 DIAG_EXPORT_UIBPLL_LOCKED false
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_WCQ_BURST_THRESHOLD 64
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_WCQ_BURST_THRESHOLD 64
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_WCQ_BURST_THRESHOLD 64
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_TEMP101_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_TEMP101_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_TEMP101_OFF_TIME 255
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_0_SLAVE_HONOR_REQ 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_SW_0_SLAVE_HONOR_REQ 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_SW_0_SLAVE_HONOR_REQ 0
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_CFG_POWER_DOWN_IDLE_THRESHOLD 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_CFG_POWER_DOWN_IDLE_THRESHOLD 1
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_CFG_POWER_DOWN_IDLE_THRESHOLD 1
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design HARD_CTRL_CH0_HBM_TRCDRD 12
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 HARD_CTRL_CH0_HBM_TRCDRD 12
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 HARD_CTRL_CH0_HBM_TRCDRD 12
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_3_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_SW_3_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_SW_3_SLAVE_0_SHARE_COUNT 0
2023.03.08.08:34:34 Info: set_instance_parameter_value hbm_0_example_design PHY_SW_3_MASTER_HONOR_REQ 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_0 PHY_SW_3_MASTER_HONOR_REQ 0
2023.03.08.08:34:34 Info: set_instance_parameter_value tg0_1 PHY_SW_3_MASTER_HONOR_REQ 0
